,RN,RY,DN,DY,total
length,0.0,0.00561797752809,0.00343642611684,0.0,3.0
davis,0.0,0.00561797752809,0.0,0.0,2.0
owned,0.0,0.0112359550562,0.00343642611684,0.0,5.0
disruptionlt,0.0,0.00842696629213,0.0,0.0,3.0
leasing,0.0,0.00842696629213,0.0,0.0,3.0
los,0.0,0.00842696629213,0.00343642611684,0.0,4.0
ordering,0.0,0.00280898876404,0.00343642611684,0.0,2.0
vigorous,0.0,0.00280898876404,0.00343642611684,0.0,2.0
haven,0.0,0.00280898876404,0.00343642611684,0.0,2.0
steel,0.0,0.0168539325843,0.0,0.0,6.0
egregious,0.0,0.00280898876404,0.0103092783505,0.0,4.0
wet,0.0,0.0168539325843,0.00343642611684,0.0454545454545,9.0
extraordinarily,0.0,0.00280898876404,0.00687285223368,0.0,3.0
malpractice,0.0,0.00280898876404,0.00343642611684,0.0,2.0
federally,0.0,0.00561797752809,0.0927835051546,0.136363636364,35.0
false,0.0,0.00561797752809,0.0171821305842,0.0,7.0
partnership,0.0,0.00842696629213,0.0274914089347,0.0,11.0
tonight,0.0,0.00842696629213,0.0274914089347,0.0,11.0
defending,0.0,0.00561797752809,0.00343642611684,0.0,3.0
clearly,0.0,0.0421348314607,0.0652920962199,0.0227272727273,35.0
viewed,0.0,0.00280898876404,0.00343642611684,0.0,2.0
prohibits,0.0,0.00561797752809,0.0103092783505,0.0,5.0
documents,0.0,0.00561797752809,0.020618556701,0.0,8.0
jurisdictions,0.0,0.0140449438202,0.0,0.0,5.0
mechanism,0.0,0.0224719101124,0.020618556701,0.0,14.0
worldwide,0.0,0.00280898876404,0.00343642611684,0.0,2.0
so-called,0.0,0.00280898876404,0.020618556701,0.0,7.0
placement,0.0,0.00561797752809,0.0,0.0227272727273,3.0
stronger,0.0,0.00561797752809,0.0137457044674,0.0,6.0
atmosphere,0.0,0.00280898876404,0.00343642611684,0.0,2.0
vacancy,0.0,0.0308988764045,0.0103092783505,0.0,14.0
bring,0.0,0.0589887640449,0.085910652921,0.0227272727273,47.0
decade,0.0,0.00280898876404,0.0171821305842,0.0,6.0
principal,0.0,0.0224719101124,0.0137457044674,0.0,12.0
entities,0.0,0.0140449438202,0.0103092783505,0.0,8.0
tape,0.0,0.00561797752809,0.00343642611684,0.0,3.0
mayors,0.0,0.00280898876404,0.00343642611684,0.0,2.0
meant,0.0,0.00842696629213,0.0171821305842,0.0,8.0
jackpot,0.0,0.00561797752809,0.0,0.0,2.0
advisory,0.0,0.0196629213483,0.0309278350515,0.0,16.0
listened,0.0,0.00842696629213,0.00687285223368,0.0,5.0
bonds,0.0,0.0140449438202,0.0,0.0,5.0
familiar,0.0,0.00280898876404,0.0,0.0227272727273,2.0
prohibition,0.0,0.00561797752809,0.020618556701,0.0,8.0
committees,0.0,0.0140449438202,0.0171821305842,0.0454545454545,12.0
h,0.0,0.00561797752809,0.0,0.0,2.0
taxes,0.0,0.00842696629213,0.00687285223368,0.0,5.0
stuff,0.0,0.00561797752809,0.00343642611684,0.0,3.0
ohio,0.0,0.0814606741573,0.0618556701031,0.0681818181818,50.0
rein,0.0,0.0168539325843,0.0,0.0,6.0
strengthened,0.0,0.00280898876404,0.0103092783505,0.0,4.0
catastrophic,0.0,0.0112359550562,0.0103092783505,0.0,7.0
agricultural,0.0,0.00280898876404,0.0137457044674,0.0,5.0
nationwide,0.0,0.0140449438202,0.0343642611684,0.0,15.0
injustice,0.0,0.00561797752809,0.0,0.0,2.0
nominees,0.0,0.00561797752809,0.00343642611684,0.0,3.0
faith-based,0.0,0.13202247191,0.250859106529,0.0681818181818,123.0
explosive,0.0,0.00842696629213,0.0,0.0,3.0
souvenir,0.0,0.00280898876404,0.0,0.0227272727273,2.0
absentee,0.0,0.0196629213483,0.0103092783505,0.0,10.0
drug,0.0,0.00561797752809,0.0103092783505,0.0,5.0
trumps,0.0,0.00561797752809,0.0,0.0,2.0
adjusted,0.0,0.00280898876404,0.00343642611684,0.0,2.0
conclude,0.0,0.00280898876404,0.00343642611684,0.0,2.0
ca,0.0,0.00842696629213,0.0171821305842,0.0,8.0
reconstitution,0.0,0.00561797752809,0.0,0.0,2.0
crafted,0.0,0.00280898876404,0.00343642611684,0.0,2.0
labor,0.0,0.0112359550562,0.085910652921,0.0,29.0
rhode,0.0,0.00842696629213,0.0,0.0,3.0
willing,0.0,0.0280898876404,0.0515463917526,0.0227272727273,26.0
waste,0.0,0.0421348314607,0.00343642611684,0.0454545454545,18.0
federalist,0.0,0.0168539325843,0.00343642611684,0.0,7.0
atlanta,0.0,0.00280898876404,0.00687285223368,0.0,3.0
basket,0.0,0.0112359550562,0.00687285223368,0.0,6.0
exert,0.0,0.00280898876404,0.00343642611684,0.0,2.0
cvd,0.0,0.00561797752809,0.00343642611684,0.0,3.0
cvc,0.0,0.0140449438202,0.0,0.0,5.0
va,0.0,0.0449438202247,0.0240549828179,0.181818181818,31.0
60-day,0.0,0.00561797752809,0.0,0.0,2.0
vi,0.0,0.00280898876404,0.0,0.0454545454545,3.0
site,0.0,0.00561797752809,0.00343642611684,0.0,3.0
conserve,0.0,0.00280898876404,0.0,0.0227272727273,2.0
terrorist,0.0,0.0168539325843,0.0446735395189,0.0,19.0
bishop,0.0,0.00280898876404,0.00687285223368,0.0,3.0
glaring,0.0,0.00280898876404,0.00343642611684,0.0,2.0
ball,0.0,0.00561797752809,0.0,0.0,2.0
columbia,0.0,0.00280898876404,0.00687285223368,0.0,3.0
identity,0.0,0.00280898876404,0.0171821305842,0.0,6.0
audit,0.0,0.0252808988764,0.00687285223368,0.0,11.0
southeastern,0.0,0.00280898876404,0.00343642611684,0.0,2.0
century-old,0.0,0.00561797752809,0.0,0.0,2.0
credibility,0.0,0.0140449438202,0.0,0.0,5.0
paul,0.0,0.00280898876404,0.00687285223368,0.0,3.0
realize,0.0,0.0224719101124,0.020618556701,0.0,14.0
crack,0.0,0.0140449438202,0.00343642611684,0.0,6.0
increased,0.0,0.0505617977528,0.0481099656357,0.0227272727273,33.0
increases,0.0,0.0280898876404,0.0309278350515,0.0,19.0
cedar,0.0,0.00842696629213,0.0,0.0,3.0
desk,0.0,0.00280898876404,0.00343642611684,0.0,2.0
debatable,0.0,0.0196629213483,0.0,0.0,7.0
chairs,0.0,0.00280898876404,0.0,0.0227272727273,2.0
choosing,0.0,0.00280898876404,0.0103092783505,0.0,4.0
recognition,0.0,0.0112359550562,0.0137457044674,0.0,8.0
literally,0.0,0.00842696629213,0.00687285223368,0.0227272727273,6.0
salaries,0.0,0.00561797752809,0.0309278350515,0.0,11.0
selecting,0.0,0.00280898876404,0.00343642611684,0.0,2.0
prograhave,0.0,0.0112359550562,0.00343642611684,0.0,5.0
pressure,0.0,0.00561797752809,0.00687285223368,0.0,4.0
loans,0.0,0.00280898876404,0.00343642611684,0.0,2.0
counties,0.0,0.00842696629213,0.00687285223368,0.0,5.0
gained,0.0,0.00561797752809,0.0171821305842,0.0,7.0
puts,0.0,0.0140449438202,0.0103092783505,0.0,8.0
angeles,0.0,0.00842696629213,0.00343642611684,0.0,4.0
insufficient,0.0,0.0140449438202,0.0171821305842,0.0,10.0
concession,0.0,0.00561797752809,0.0,0.0,2.0
revise,0.0,0.00561797752809,0.00343642611684,0.0,3.0
remanufacturers,0.0,0.00561797752809,0.0,0.0,2.0
alliance,0.0,0.0140449438202,0.0309278350515,0.0454545454545,16.0
letters,0.0,0.00561797752809,0.00687285223368,0.0,4.0
commitment,0.0,0.0308988764045,0.0481099656357,0.0227272727273,26.0
assess,0.0,0.00280898876404,0.0137457044674,0.0,5.0
federalists,0.0,0.00561797752809,0.0,0.0,2.0
roads,0.0,0.0308988764045,0.00343642611684,0.0,12.0
housing,0.0,0.0140449438202,0.0171821305842,0.0,10.0
restricts,0.0,0.00561797752809,0.0,0.0,2.0
frustration,0.0,0.00561797752809,0.00343642611684,0.0,3.0
fiscal,0.0,0.0842696629213,0.0790378006873,0.0454545454545,55.0
investigation-the,0.0,0.00842696629213,0.0,0.0,3.0
count,0.0,0.00842696629213,0.00687285223368,0.0,5.0
premiuand,0.0,0.00561797752809,0.0,0.0,2.0
places,0.0,0.0224719101124,0.0240549828179,0.0227272727273,16.0
official,0.0,0.00842696629213,0.00343642611684,0.0,4.0
smooth,0.0,0.00561797752809,0.0,0.0,2.0
placed,0.0,0.0224719101124,0.0171821305842,0.0,13.0
imbalanced,0.0,0.00280898876404,0.00343642611684,0.0,2.0
distribution,0.0,0.0112359550562,0.020618556701,0.0,10.0
bearing,0.0,0.00280898876404,0.00687285223368,0.0,3.0
rightly,0.0,0.00280898876404,0.00343642611684,0.0,2.0
recognize,0.0,0.0196629213483,0.0618556701031,0.0,25.0
contribute,0.0,0.00561797752809,0.00343642611684,0.0,3.0
cosponsored,0.0,0.00280898876404,0.00343642611684,0.0,2.0
model'lt,0.0,0.00561797752809,0.0,0.0,2.0
recommendations,0.0,0.00842696629213,0.0171821305842,0.0,8.0
compared,0.0,0.0112359550562,0.00343642611684,0.0,5.0
nonetheless,0.0,0.00842696629213,0.0,0.0,3.0
forests,0.0,0.00842696629213,0.0,0.0,3.0
details,0.0,0.00842696629213,0.00687285223368,0.0,5.0
outlets,0.0,0.00561797752809,0.0,0.0,2.0
repeal,0.0,0.00561797752809,0.14089347079,0.0,43.0
exposure,0.0,0.00280898876404,0.0103092783505,0.0,4.0
u.spark,0.0,0.00561797752809,0.00343642611684,0.0,3.0
compete,0.0,0.0561797752809,0.0171821305842,0.0,25.0
rural,0.0,0.00561797752809,0.0,0.0,2.0
child,0.0,0.0589887640449,0.127147766323,0.0681818181818,61.0
desirable,0.0,0.00280898876404,0.00343642611684,0.0,2.0
controversial,0.0,0.0140449438202,0.0481099656357,0.0,19.0
oldest,0.0,0.00280898876404,0.0137457044674,0.0,5.0
saved,0.0,0.00842696629213,0.0,0.0,3.0
relationships,0.0,0.00561797752809,0.020618556701,0.0,8.0
voter,0.0,0.0168539325843,0.0240549828179,0.0,13.0
voted,0.0,0.0533707865169,0.0618556701031,0.113636363636,42.0
diverted,0.0,0.00561797752809,0.00343642611684,0.0,3.0
worth,0.0,0.00842696629213,0.0137457044674,0.0,7.0
commerce,0.0,0.0898876404494,0.0893470790378,0.0,58.0
compassion,0.0,0.00561797752809,0.00343642611684,0.0,3.0
summarized,0.0,0.00561797752809,0.0,0.0,2.0
exporters,0.0,0.00280898876404,0.00687285223368,0.0,3.0
announced,0.0,0.0168539325843,0.0,0.0227272727273,7.0
diverting,0.0,0.00561797752809,0.0,0.0,2.0
machines,0.0,0.00842696629213,0.0378006872852,0.0,14.0
established,0.0,0.0252808988764,0.0412371134021,0.0227272727273,22.0
deliberate,0.0,0.00280898876404,0.00343642611684,0.0,2.0
establishes,0.0,0.00561797752809,0.00687285223368,0.0454545454545,6.0
churches,0.0,0.0337078651685,0.0756013745704,0.0,34.0
told,0.0,0.0252808988764,0.0618556701031,0.0681818181818,30.0
protection,0.0,0.0365168539326,0.103092783505,0.0227272727273,44.0
nonmarket,0.0,0.0393258426966,0.0240549828179,0.0,21.0
study,0.0,0.0224719101124,0.0756013745704,0.0,30.0
smoke,0.0,0.00561797752809,0.0274914089347,0.0,10.0
secure,0.0,0.0112359550562,0.0240549828179,0.0,11.0
cheats,0.0,0.0112359550562,0.0,0.0,4.0
total,0.0,0.0140449438202,0.0309278350515,0.0,14.0
negative,0.0,0.00561797752809,0.0274914089347,0.0,10.0
indiana,0.0,0.0421348314607,0.0103092783505,0.0,18.0
administering,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
reevaluate,0.0,0.00842696629213,0.0,0.0,3.0
award,0.0,0.00561797752809,0.00343642611684,0.0,3.0
aware,0.0,0.0112359550562,0.0137457044674,0.0,8.0
iv,0.0,0.00561797752809,0.00687285223368,0.0,4.0
tariff,0.0,0.0140449438202,0.0,0.0,5.0
word,0.0,0.0224719101124,0.0274914089347,0.0454545454545,18.0
permits,0.0,0.0112359550562,0.0274914089347,0.0681818181818,15.0
era,0.0,0.00280898876404,0.00343642611684,0.0,2.0
transparency,0.0,0.0168539325843,0.00343642611684,0.0,7.0
2.87,0.0,0.00280898876404,0.00687285223368,0.0,3.0
indicated,0.0,0.00561797752809,0.0343642611684,0.0,12.0
cited,0.0,0.00561797752809,0.00687285223368,0.0,4.0
carriers,0.0,0.0112359550562,0.0,0.0,4.0
provide,0.0,0.179775280899,0.230240549828,0.204545454545,140.0
verify,0.0,0.00561797752809,0.00343642611684,0.0,3.0
far,0.0,0.0308988764045,0.0756013745704,0.0454545454545,35.0
48-0,0.0,0.00280898876404,0.00687285223368,0.0,3.0
beach,0.0,0.00280898876404,0.0,0.0227272727273,2.0
offshore,0.0,0.00280898876404,0.00687285223368,0.0,3.0
ladder,0.0,0.00280898876404,0.0171821305842,0.0,6.0
earlier,0.0,0.0168539325843,0.0584192439863,0.0227272727273,24.0
meaningful,0.0,0.0280898876404,0.0412371134021,0.0,22.0
appreciate,0.0,0.0758426966292,0.0549828178694,0.0227272727273,44.0
office,0.0,0.0983146067416,0.0893470790378,0.0454545454545,63.0
devote,0.0,0.00280898876404,0.00343642611684,0.0,2.0
consent,0.0,0.0561797752809,0.0171821305842,0.0,25.0
innovative,0.0,0.00842696629213,0.0,0.0,3.0
mayor,0.0,0.00280898876404,0.0103092783505,0.0,4.0
klamath,0.0,0.00561797752809,0.0,0.0,2.0
production,0.0,0.0112359550562,0.0137457044674,0.0,8.0
workable,0.0,0.00561797752809,0.0,0.0,2.0
damages,0.0,0.00561797752809,0.0,0.0,2.0
versus,0.0,0.00280898876404,0.0103092783505,0.0,4.0
affected,0.0,0.00280898876404,0.0446735395189,0.0,14.0
unfortunate,0.0,0.0140449438202,0.0309278350515,0.0,14.0
safe,0.0,0.00842696629213,0.0549828178694,0.0,19.0
lifelong,0.0,0.00280898876404,0.00687285223368,0.0,3.0
reasonably,0.0,0.0140449438202,0.0,0.0,5.0
reasonable,0.0,0.0140449438202,0.0446735395189,0.0,18.0
entitled,0.0,0.00280898876404,0.0171821305842,0.0,6.0
councils,0.0,0.0280898876404,0.0274914089347,0.0,18.0
dumping,0.0,0.00561797752809,0.0171821305842,0.0227272727273,8.0
innocent,0.0,0.00842696629213,0.0,0.0,3.0
hosted,0.0,0.00561797752809,0.00343642611684,0.0,3.0
flock,0.0,0.00280898876404,0.00343642611684,0.0,2.0
network,0.0,0.00561797752809,0.020618556701,0.0227272727273,9.0
forth,0.0,0.00842696629213,0.0171821305842,0.0,8.0
barrier,0.0,0.00561797752809,0.0,0.0,2.0
veto,0.0,0.0140449438202,0.00343642611684,0.0,6.0
standard,0.0,0.0168539325843,0.0343642611684,0.0,16.0
campaigns,0.0,0.00842696629213,0.00343642611684,0.0,4.0
appointments,0.0,0.00561797752809,0.020618556701,0.0227272727273,9.0
certified,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
incorporates,0.0,0.0140449438202,0.0,0.0,5.0
created,0.0,0.0337078651685,0.0412371134021,0.0,24.0
creates,0.0,0.0196629213483,0.0137457044674,0.0,11.0
renew,0.0,0.00561797752809,0.0,0.0,2.0
incorporated,0.0,0.0140449438202,0.00687285223368,0.0454545454545,9.0
refuges,0.0,0.00280898876404,0.00343642611684,0.0,2.0
organize,0.0,0.00842696629213,0.00343642611684,0.0,4.0
daunting,0.0,0.00280898876404,0.00687285223368,0.0,3.0
protracted,0.0,0.00561797752809,0.0,0.0,2.0
approximately,0.0,0.00842696629213,0.0274914089347,0.0454545454545,13.0
compromise,0.0,0.0168539325843,0.020618556701,0.0,12.0
john,0.0,0.0196629213483,0.0240549828179,0.0,14.0
enhancing,0.0,0.00280898876404,0.00343642611684,0.0,2.0
wasted,0.0,0.00280898876404,0.00687285223368,0.0,3.0
target,0.0,0.00561797752809,0.0103092783505,0.0,5.0
powers,0.0,0.0196629213483,0.020618556701,0.0,13.0
enhancement,0.0,0.00280898876404,0.00687285223368,0.0,3.0
respecting,0.0,0.00280898876404,0.00687285223368,0.0,3.0
manner,0.0,0.0252808988764,0.0446735395189,0.0227272727273,23.0
contents,0.0,0.00561797752809,0.0,0.0,2.0
forced,0.0,0.0337078651685,0.0378006872852,0.0227272727273,24.0
strength,0.0,0.0112359550562,0.0103092783505,0.0,7.0
genuine,0.0,0.0112359550562,0.0103092783505,0.0,7.0
subjects,0.0,0.00561797752809,0.0103092783505,0.0,5.0
luxury,0.0,0.00561797752809,0.0,0.0,2.0
forces,0.0,0.0112359550562,0.0171821305842,0.0454545454545,11.0
completed,0.0,0.0196629213483,0.0137457044674,0.0,11.0
germane,0.0,0.00561797752809,0.00343642611684,0.0,3.0
exercised,0.0,0.00280898876404,0.00343642611684,0.0,2.0
extending,0.0,0.00561797752809,0.0103092783505,0.0,5.0
involving,0.0,0.00561797752809,0.0103092783505,0.0,5.0
phase,0.0,0.00561797752809,0.0,0.0,2.0
assessed,0.0,0.00280898876404,0.0137457044674,0.0,5.0
trapped,0.0,0.00280898876404,0.0103092783505,0.0,4.0
sun,0.0,0.00280898876404,0.0,0.0227272727273,2.0
voting,0.0,0.0505617977528,0.0824742268041,0.0227272727273,43.0
notion,0.0,0.00842696629213,0.0240549828179,0.0,10.0
confront,0.0,0.0112359550562,0.0,0.0,4.0
lewis,0.0,0.0140449438202,0.0,0.0,5.0
respectfully,0.0,0.00280898876404,0.0137457044674,0.0,5.0
enjoyed,0.0,0.00842696629213,0.0103092783505,0.0,6.0
alluded,0.0,0.00561797752809,0.0,0.0,2.0
implementation,0.0,0.00842696629213,0.0240549828179,0.0,10.0
guidance,0.0,0.00842696629213,0.00343642611684,0.0,4.0
wasteful,0.0,0.00561797752809,0.00687285223368,0.0,4.0
pursuing,0.0,0.00280898876404,0.00343642611684,0.0,2.0
predecessor,0.0,0.00561797752809,0.00343642611684,0.0,3.0
forty-nine,0.0,0.00280898876404,0.0,0.0227272727273,2.0
deliberative,0.0,0.00561797752809,0.00687285223368,0.0,4.0
dr,0.0,0.00561797752809,0.00343642611684,0.0,3.0
secretary,0.0,0.061797752809,0.0481099656357,0.0909090909091,40.0
1.billion,0.0,0.00842696629213,0.0,0.0,3.0
cooperation,0.0,0.00842696629213,0.0137457044674,0.0,7.0
drawn,0.0,0.00561797752809,0.00687285223368,0.0,4.0
misguided,0.0,0.00280898876404,0.0171821305842,0.0227272727273,7.0
wa,0.0,0.00561797752809,0.0,0.0,2.0
wo,0.0,0.00280898876404,0.00687285223368,0.0,3.0
wv,0.0,0.00561797752809,0.0,0.0,2.0
wbush,0.0,0.00280898876404,0.00687285223368,0.0,3.0
linkage,0.0,0.00280898876404,0.00343642611684,0.0,2.0
received,0.0,0.0365168539326,0.0652920962199,0.0454545454545,34.0
climate,0.0,0.00280898876404,0.00343642611684,0.0,2.0
receives,0.0,0.00561797752809,0.00687285223368,0.0,4.0
exceeds,0.0,0.00561797752809,0.0,0.0,2.0
requests,0.0,0.00842696629213,0.0,0.0,3.0
tough,0.0,0.0393258426966,0.020618556701,0.0,20.0
tons,0.0,0.00280898876404,0.0,0.0227272727273,2.0
speak,0.0,0.0224719101124,0.0240549828179,0.0,15.0
noes,0.0,0.00561797752809,0.0,0.0,2.0
drafting,0.0,0.00561797752809,0.0,0.0,2.0
duties,0.0,0.0280898876404,0.0584192439863,0.0,27.0
families,0.0,0.0561797752809,0.189003436426,0.0681818181818,78.0
easy,0.0,0.0112359550562,0.0103092783505,0.0,7.0
applied,0.0,0.00561797752809,0.0240549828179,0.0,9.0
physician,0.0,0.00561797752809,0.0,0.0,2.0
publicly,0.0,0.00280898876404,0.0137457044674,0.0454545454545,7.0
air,0.0,0.0224719101124,0.020618556701,0.0454545454545,16.0
applies,0.0,0.0112359550562,0.0171821305842,0.0,9.0
aid,0.0,0.00280898876404,0.0137457044674,0.0,5.0
voice,0.0,0.0140449438202,0.0274914089347,0.0,13.0
launched,0.0,0.00561797752809,0.0,0.0,2.0
mistake,0.0,0.00842696629213,0.0343642611684,0.0,13.0
brake,0.0,0.00561797752809,0.0,0.0,2.0
hebrew,0.0,0.00561797752809,0.0,0.0,2.0
confirmed,0.0,0.00280898876404,0.00343642611684,0.0,2.0
forof,0.0,0.00280898876404,0.0103092783505,0.0,4.0
perform,0.0,0.00842696629213,0.0171821305842,0.0,8.0
apparently,0.0,0.00280898876404,0.0137457044674,0.0,5.0
convictions,0.0,0.00561797752809,0.0,0.0,2.0
independent,0.0,0.0280898876404,0.0137457044674,0.0681818181818,17.0
h.to,0.0,0.00280898876404,0.00343642611684,0.0,2.0
closings,0.0,0.00842696629213,0.0,0.0,3.0
rain,0.0,0.00280898876404,0.0171821305842,0.0,6.0
liberties,0.0,0.0224719101124,0.020618556701,0.0,14.0
vermont,0.0,0.00280898876404,0.00343642611684,0.0,2.0
kept,0.0,0.00842696629213,0.0137457044674,0.0,7.0
scenario,0.0,0.00280898876404,0.0103092783505,0.0,4.0
humble,0.0,0.00561797752809,0.0,0.0,2.0
contact,0.0,0.00280898876404,0.0378006872852,0.0,12.0
epa,0.0,0.0702247191011,0.213058419244,0.25,98.0
traditions,0.0,0.00561797752809,0.00687285223368,0.0,4.0
quoted,0.0,0.0112359550562,0.00687285223368,0.0,6.0
athletic,0.0,0.00280898876404,0.00343642611684,0.0,2.0
h.seeks,0.0,0.00280898876404,0.00343642611684,0.0,2.0
quotes,0.0,0.00561797752809,0.0,0.0,2.0
thanks,0.0,0.00842696629213,0.00343642611684,0.0,4.0
adding,0.0,0.0140449438202,0.0240549828179,0.0227272727273,13.0
concerns,0.0,0.0561797752809,0.106529209622,0.113636363636,56.0
board,0.0,0.0702247191011,0.0378006872852,0.0,36.0
disadvantage,0.0,0.00842696629213,0.020618556701,0.0,9.0
night,0.0,0.0112359550562,0.0412371134021,0.0,16.0
invaluable,0.0,0.00280898876404,0.0343642611684,0.0,11.0
security,0.0,0.0449438202247,0.0481099656357,0.0,30.0
starvation,0.0,0.0112359550562,0.0,0.0,4.0
congratulate,0.0,0.0168539325843,0.0240549828179,0.0227272727273,14.0
comments,0.0,0.0252808988764,0.020618556701,0.0454545454545,17.0
colloquy,0.0,0.0140449438202,0.00343642611684,0.0,6.0
denied,0.0,0.00561797752809,0.0274914089347,0.0681818181818,13.0
participation,0.0,0.0252808988764,0.0481099656357,0.0,23.0
marketing,0.0,0.00280898876404,0.00343642611684,0.0,2.0
constructive,0.0,0.00280898876404,0.00343642611684,0.0,2.0
outlays,0.0,0.00561797752809,0.0,0.0,2.0
post,0.0,0.00561797752809,0.020618556701,0.0,8.0
synagogues,0.0,0.00561797752809,0.0,0.0,2.0
float,0.0,0.0140449438202,0.0,0.0,5.0
profession,0.0,0.00561797752809,0.0103092783505,0.0,5.0
delighted,0.0,0.00280898876404,0.00343642611684,0.0,2.0
balances,0.0,0.00561797752809,0.0309278350515,0.0,11.0
fight,0.0,0.0196629213483,0.0378006872852,0.0227272727273,19.0
conservation,0.0,0.00561797752809,0.0171821305842,0.0227272727273,8.0
esteemed,0.0,0.00280898876404,0.00343642611684,0.0,2.0
sundry,0.0,0.00561797752809,0.0,0.0,2.0
true,0.0,0.0365168539326,0.0756013745704,0.0909090909091,39.0
absent,0.0,0.00280898876404,0.0,0.0227272727273,2.0
responding,0.0,0.00280898876404,0.00343642611684,0.0,2.0
high-quality,0.0,0.0252808988764,0.0103092783505,0.0227272727273,13.0
markets,0.0,0.0224719101124,0.0103092783505,0.0,11.0
emotional,0.0,0.00842696629213,0.0103092783505,0.0,6.0
promises,0.0,0.00280898876404,0.00343642611684,0.0,2.0
request,0.0,0.0337078651685,0.0137457044674,0.0227272727273,17.0
evidence,0.0,0.0337078651685,0.0343642611684,0.0,22.0
manure,0.0,0.00561797752809,0.00687285223368,0.0,4.0
expertise,0.0,0.00280898876404,0.00687285223368,0.0,3.0
physical,0.0,0.00280898876404,0.0103092783505,0.0,4.0
stake,0.0,0.00280898876404,0.0171821305842,0.0,6.0
interested,0.0,0.00561797752809,0.0103092783505,0.0,5.0
holding,0.0,0.0280898876404,0.0103092783505,0.0227272727273,14.0
test,0.0,0.00280898876404,0.0481099656357,0.181818181818,23.0
outreach,0.0,0.00280898876404,0.0171821305842,0.0,6.0
49-day,0.0,0.0168539325843,0.0103092783505,0.0,9.0
governed,0.0,0.00561797752809,0.00343642611684,0.0,3.0
concept,0.0,0.0168539325843,0.00343642611684,0.0,7.0
broke,0.0,0.00561797752809,0.00343642611684,0.0,3.0
global,0.0,0.0280898876404,0.0171821305842,0.0,15.0
recess,0.0,0.0112359550562,0.00687285223368,0.0454545454545,8.0
grateful,0.0,0.00280898876404,0.00343642611684,0.0,2.0
battle,0.0,0.00561797752809,0.0,0.0,2.0
certainly,0.0,0.061797752809,0.0893470790378,0.0227272727273,49.0
